"student_id","age","gender","high_school_gpa","sat_score","university_ranking","university_gpa","field_of_study","internships_completed","projects_completed","certifications","soft_skills_score","networking_score","job_offers","starting_salary","career_satisfaction","years_to_promotion","current_job_level","work_life_balance","entrepreneurship","starting_salary_category"
"S03656",21,"Male",3.69,1304,398,2.44,"Medicine",3,2,2,2,3,0,29300,8,3,"Mid",9,"No","Bajo"
"S03659",23,"Female",3.02,1327,30,3.22,"Medicine",1,1,1,4,5,4,34600,5,3,"Mid",3,"Yes","Medio"
"S03662",27,"Male",3.69,1113,938,3.06,"Medicine",4,9,3,1,10,4,40600,3,1,"Mid",4,"Yes","Medio"
"S03663",20,"Female",2.62,997,132,2.86,"Medicine",2,3,4,2,6,2,75300,1,3,"Mid",6,"No","Alto"
"S03666",28,"Male",2.91,1427,152,3.01,"Medicine",1,3,2,6,6,3,42700,10,5,"Senior",7,"No","Medio"
"S03670",27,"Male",3.5,1448,933,3.88,"Mathematics",0,2,1,2,1,0,34200,1,2,"Entry",1,"No","Medio"
"S03671",22,"Male",2.19,1227,506,2.63,"Medicine",0,1,4,1,9,4,55300,8,2,"Entry",4,"No","Medio"
"S03675",20,"Female",2.32,1417,965,3.87,"Medicine",2,6,2,2,7,1,63000,4,5,"Mid",5,"No","Alto"
"S03679",19,"Female",2.94,1588,126,3.25,"Mathematics",4,4,1,1,6,3,49200,5,5,"Mid",8,"No","Medio"
"S03683",28,"Female",3.06,1315,612,3.56,"Mathematics",2,1,1,10,7,1,39100,6,3,"Mid",1,"No","Medio"
"S03685",18,"Female",2.78,1497,446,2.63,"Mathematics",1,4,2,2,10,5,58200,1,3,"Senior",5,"No","Medio"
"S03688",22,"Male",2.35,1297,508,3.48,"Mathematics",1,8,2,2,2,2,48800,9,5,"Entry",4,"Yes","Medio"
"S03689",22,"Male",3.55,1292,457,2.93,"Mathematics",4,7,0,5,3,0,51200,8,4,"Mid",10,"Yes","Medio"
"S03690",26,"Male",3.89,946,986,3.2,"Medicine",0,1,4,10,2,2,55800,5,5,"Entry",9,"No","Medio"
"S03691",18,"Female",2.2,1240,908,2.83,"Mathematics",4,1,2,7,1,4,65600,7,1,"Senior",8,"No","Alto"
"S03693",23,"Male",3.92,1505,385,2.36,"Medicine",1,3,3,9,8,1,34900,9,3,"Entry",7,"No","Medio"
"S03703",18,"Female",2.48,1442,910,2.46,"Mathematics",3,4,3,9,10,4,36800,3,1,"Entry",6,"No","Medio"
"S03705",29,"Male",3.06,1000,585,2.45,"Medicine",3,3,4,1,6,5,61500,10,5,"Mid",6,"No","Alto"
"S03714",25,"Male",3.7,1597,131,3.45,"Mathematics",2,0,5,9,4,0,62300,4,2,"Mid",10,"No","Alto"
"S03716",19,"Female",3.25,1600,281,2.44,"Mathematics",1,8,2,4,7,5,54000,10,4,"Senior",7,"Yes","Medio"
"S03724",25,"Female",3.95,1425,942,3,"Medicine",1,8,0,3,4,2,50900,4,5,"Entry",1,"Yes","Medio"
"S03729",20,"Male",2.9,1578,808,3.3,"Medicine",4,2,2,2,9,2,54100,9,2,"Senior",8,"No","Medio"
"S03730",22,"Male",2.62,1477,256,2.84,"Mathematics",0,9,1,7,5,0,53100,7,4,"Executive",7,"No","Medio"
"S03735",22,"Male",3.75,1211,855,3.87,"Mathematics",1,0,5,7,7,1,58700,7,1,"Senior",2,"No","Medio"
"S03737",22,"Male",2.48,966,539,2.08,"Medicine",4,0,4,5,5,4,56200,1,2,"Entry",6,"Yes","Medio"
"S03740",20,"Female",2.41,1134,50,3.18,"Mathematics",1,0,3,10,4,2,43400,6,5,"Senior",1,"No","Medio"
"S03741",28,"Female",3.25,1542,61,2.37,"Medicine",2,9,1,7,7,0,42500,8,3,"Entry",3,"No","Medio"
"S03743",19,"Female",3.69,1288,269,2.74,"Mathematics",3,4,2,7,9,4,63600,6,2,"Entry",2,"No","Alto"
"S03746",29,"Male",2.19,1138,597,2.92,"Mathematics",2,3,0,6,8,1,34500,3,1,"Executive",2,"No","Medio"
"S03748",22,"Male",3.97,1011,276,2.87,"Medicine",0,7,1,6,8,1,63800,4,5,"Entry",7,"No","Alto"
"S03749",23,"Male",3.62,987,31,3.59,"Mathematics",2,6,4,10,8,3,25000,7,4,"Mid",5,"No","Bajo"
"S03750",28,"Female",2.32,1375,8,3.32,"Medicine",2,4,0,4,7,1,66400,7,5,"Mid",7,"Yes","Alto"
"S03754",18,"Female",3.51,1107,33,3.32,"Mathematics",1,1,1,6,6,0,42400,6,1,"Mid",7,"Yes","Medio"
"S03755",25,"Female",3.5,1481,810,3.81,"Medicine",1,6,1,1,2,5,36400,9,4,"Mid",8,"Yes","Medio"
"S03759",29,"Female",2.25,1248,928,2.65,"Mathematics",4,3,2,7,1,5,25000,8,4,"Mid",4,"No","Bajo"
"S03765",29,"Male",3.86,1035,740,3.76,"Mathematics",4,9,2,5,4,2,52900,9,3,"Mid",2,"No","Medio"
"S03770",27,"Male",2.65,1341,212,3.96,"Medicine",0,7,0,10,6,0,34600,1,5,"Senior",5,"No","Medio"
"S03771",21,"Male",2.93,937,821,2.22,"Medicine",3,5,0,8,1,4,38500,1,1,"Entry",9,"No","Medio"
"S03777",28,"Female",2.38,900,361,2.39,"Medicine",3,0,1,2,1,0,34800,4,5,"Senior",4,"No","Medio"
"S03778",28,"Female",3.1,1280,304,3.11,"Mathematics",4,1,5,2,6,2,55500,8,5,"Executive",10,"Yes","Medio"
"S03779",26,"Female",2.05,1436,296,3.75,"Medicine",0,1,3,1,6,5,35500,6,4,"Mid",7,"Yes","Medio"
"S03783",20,"Male",2.1,931,196,3.6,"Mathematics",2,3,2,1,5,4,47000,4,5,"Senior",3,"No","Medio"
"S03784",22,"Female",2.42,1444,600,2.26,"Medicine",2,1,4,1,1,2,66000,5,1,"Entry",7,"No","Alto"
"S03795",18,"Male",3.23,1562,582,3.16,"Mathematics",2,8,2,9,5,3,73500,3,5,"Mid",5,"No","Alto"
"S03798",18,"Male",3.75,1046,484,3.9,"Mathematics",2,4,3,8,5,4,56300,7,2,"Senior",1,"Yes","Medio"
"S03799",25,"Male",3.49,1397,589,2.84,"Mathematics",0,8,1,9,8,3,73300,10,5,"Entry",1,"No","Alto"
"S03805",24,"Male",2.6,1214,466,2.97,"Mathematics",4,2,2,10,9,4,78000,8,5,"Entry",2,"No","Alto"
"S03807",23,"Male",3.52,1432,294,2.01,"Medicine",2,7,1,4,10,3,62000,2,3,"Entry",6,"No","Alto"
"S03811",23,"Female",2.22,1086,215,2.56,"Medicine",2,5,3,7,2,2,73700,6,4,"Mid",6,"No","Alto"
"S03816",19,"Female",2.15,1090,583,3.98,"Medicine",2,9,1,6,3,0,71700,5,2,"Senior",10,"No","Alto"
"S03819",20,"Female",3.58,1184,846,3.29,"Mathematics",2,2,1,7,9,4,60100,1,4,"Entry",1,"No","Alto"
"S03820",25,"Female",3.52,1289,946,2.11,"Mathematics",0,3,4,6,10,3,68100,3,4,"Entry",8,"No","Alto"
"S03822",20,"Male",2.91,1059,182,2.2,"Medicine",2,3,5,5,2,1,53800,7,4,"Entry",5,"No","Medio"
"S03827",18,"Male",2.54,1595,74,3.31,"Medicine",2,7,0,5,9,5,58500,8,3,"Entry",10,"Yes","Medio"
"S03833",21,"Female",2.55,1598,433,3.38,"Mathematics",1,3,1,5,10,0,37200,5,1,"Mid",4,"No","Medio"
"S03834",26,"Male",2.23,1473,641,2.26,"Medicine",2,3,2,1,8,5,41900,6,4,"Entry",3,"No","Medio"
"S03835",22,"Female",2.23,1047,334,2.38,"Medicine",3,6,5,4,3,5,60100,1,4,"Mid",7,"No","Alto"
"S03840",22,"Male",3.7,1323,35,2.79,"Mathematics",3,3,3,9,2,0,61900,10,3,"Entry",9,"No","Alto"
"S03841",29,"Female",3.2,1018,444,3.38,"Medicine",0,7,0,5,7,0,44300,7,3,"Entry",3,"No","Medio"
"S03850",19,"Female",2.5,1334,79,2.11,"Mathematics",0,4,5,1,2,3,62300,10,5,"Entry",4,"No","Alto"
"S03851",21,"Female",2.86,1133,893,3.15,"Mathematics",3,6,0,2,9,3,54000,5,1,"Entry",9,"No","Medio"
"S03854",20,"Female",3.35,1211,729,3.57,"Medicine",2,3,4,9,4,4,57800,9,4,"Entry",7,"No","Medio"
"S03860",28,"Female",2.31,986,644,2.73,"Medicine",1,9,2,8,4,3,31200,1,5,"Mid",8,"No","Medio"
"S03861",23,"Female",2.75,1308,463,3.12,"Mathematics",4,4,4,2,2,5,30600,2,2,"Senior",7,"Yes","Medio"
"S03867",27,"Female",3.72,1591,510,2,"Mathematics",3,7,3,6,1,1,40400,1,1,"Senior",3,"No","Medio"
"S03868",29,"Male",3.51,1083,502,3.65,"Medicine",4,1,5,5,4,2,42400,1,2,"Entry",3,"No","Medio"
"S03875",29,"Male",3.33,1334,755,3.13,"Mathematics",2,5,0,3,4,0,26500,3,1,"Mid",4,"No","Bajo"
"S03876",19,"Male",3.36,1524,90,2.47,"Medicine",4,9,3,4,8,5,54600,4,2,"Mid",6,"No","Medio"
"S03877",24,"Other",2.08,1307,691,2.03,"Medicine",3,5,4,1,8,2,48900,5,4,"Senior",10,"No","Medio"
"S03879",25,"Male",2.97,1568,58,3.22,"Medicine",2,3,3,3,8,3,54800,3,3,"Executive",10,"No","Medio"
"S03880",24,"Female",2.21,1265,973,2.04,"Mathematics",1,1,3,10,3,4,34700,3,3,"Mid",3,"No","Medio"
"S03884",23,"Female",2.83,1386,819,2.31,"Mathematics",2,4,1,9,5,5,64100,4,4,"Entry",6,"No","Alto"
"S03887",24,"Female",3.41,1520,858,3.53,"Mathematics",0,9,3,2,5,5,37900,5,1,"Entry",7,"No","Medio"
"S03888",18,"Male",3.23,1300,876,3.17,"Mathematics",0,9,3,3,3,3,54600,8,1,"Entry",10,"No","Medio"
"S03892",22,"Female",2.47,1291,430,3.84,"Mathematics",0,3,2,2,6,5,46700,10,1,"Entry",9,"No","Medio"
"S03893",20,"Female",3.88,1251,806,3.83,"Mathematics",2,7,4,8,1,3,35400,10,3,"Entry",10,"No","Medio"
"S03895",20,"Female",2.62,1475,13,2.16,"Mathematics",4,8,5,10,8,0,57300,8,5,"Entry",5,"No","Medio"
"S03897",26,"Male",3.61,1532,907,3.98,"Mathematics",4,7,4,2,4,1,63000,4,1,"Entry",4,"No","Alto"
"S03898",23,"Female",2.32,1187,970,2.98,"Mathematics",3,7,2,9,7,1,69100,7,4,"Executive",10,"No","Alto"
"S03900",24,"Female",3.36,1061,743,3.54,"Medicine",0,9,4,4,2,2,70700,8,1,"Entry",1,"No","Alto"
"S03901",24,"Male",2.63,1516,690,2.53,"Medicine",3,5,2,7,4,4,50100,8,3,"Mid",8,"No","Medio"
"S03912",21,"Male",3.02,1033,818,3.06,"Medicine",2,9,2,3,1,3,49600,3,1,"Mid",9,"No","Medio"
"S03914",25,"Female",3.97,1261,455,3.03,"Mathematics",4,1,2,3,10,3,57500,1,5,"Entry",4,"No","Medio"
"S03916",21,"Female",2.89,1116,742,3.33,"Mathematics",2,7,1,4,10,2,36000,8,4,"Entry",10,"No","Medio"
"S03923",19,"Male",2.39,1484,771,3.82,"Medicine",1,4,4,7,9,0,60000,4,2,"Entry",9,"No","Alto"
"S03924",19,"Male",2.97,1093,238,3.15,"Mathematics",3,7,5,10,10,0,55900,5,4,"Entry",10,"No","Medio"
"S03925",25,"Female",3.57,1566,246,3.4,"Mathematics",1,1,5,8,1,1,49200,10,5,"Mid",6,"No","Medio"
"S03928",26,"Male",2.16,1283,310,2.98,"Medicine",3,8,1,3,6,0,59100,4,2,"Senior",1,"No","Medio"
"S03931",26,"Male",3.23,1028,38,2.14,"Medicine",3,8,2,3,6,1,32400,7,2,"Entry",9,"No","Medio"
"S03932",18,"Male",3.95,1257,796,2.85,"Mathematics",4,2,1,5,4,2,40000,9,3,"Entry",4,"No","Medio"
"S03939",24,"Female",2.67,916,619,2.4,"Medicine",4,1,2,4,8,2,55300,4,3,"Entry",8,"No","Medio"
"S03945",22,"Male",2.18,1533,838,3.35,"Medicine",0,8,3,3,10,5,51900,5,5,"Executive",6,"Yes","Medio"
"S03952",28,"Female",3.56,1528,994,3.95,"Medicine",1,0,4,3,9,4,72300,8,3,"Entry",6,"No","Alto"
"S03957",29,"Male",2.63,1475,984,2.81,"Medicine",3,6,3,10,5,2,44000,9,4,"Mid",6,"No","Medio"
"S03959",21,"Female",3.07,1454,562,2.36,"Mathematics",2,1,3,1,5,3,57100,6,5,"Mid",10,"No","Medio"
"S03960",19,"Male",3.65,1024,10,2.11,"Mathematics",0,4,2,6,8,4,45000,5,2,"Entry",6,"No","Medio"
"S03961",20,"Male",3.96,1169,591,3.9,"Medicine",1,7,1,2,10,4,35800,8,5,"Senior",8,"No","Medio"
"S03962",20,"Male",2.82,1379,549,2.01,"Medicine",2,9,3,8,5,4,72300,5,2,"Entry",2,"Yes","Alto"
"S03970",27,"Male",2.24,1536,254,3.61,"Mathematics",1,0,3,3,2,5,64800,7,2,"Mid",7,"Yes","Alto"
"S03973",18,"Female",3.86,1227,463,2.41,"Mathematics",0,3,3,2,8,3,55100,7,5,"Mid",8,"No","Medio"
"S03978",24,"Male",3.2,934,628,3.77,"Medicine",0,6,4,3,1,5,28700,10,4,"Mid",3,"No","Bajo"
"S03980",24,"Female",2.78,1452,492,2.91,"Mathematics",3,8,5,7,4,4,47300,9,2,"Senior",2,"No","Medio"
"S03984",22,"Female",2.84,1134,360,2.75,"Mathematics",3,5,5,2,10,5,54400,1,4,"Mid",4,"Yes","Medio"
"S03987",29,"Female",3.53,1391,367,2.16,"Medicine",0,5,4,2,9,0,64500,8,4,"Entry",10,"No","Alto"
"S03989",18,"Female",2.16,1543,347,3.57,"Mathematics",4,5,1,8,5,4,46900,8,4,"Mid",7,"No","Medio"
"S03990",21,"Female",2.02,1075,803,2.06,"Mathematics",1,1,3,3,2,3,52300,8,3,"Entry",1,"Yes","Medio"
"S03992",26,"Male",2.82,1449,96,3.19,"Medicine",3,0,3,6,7,1,71900,9,2,"Senior",9,"No","Alto"
"S03994",21,"Female",2.94,1388,854,2.57,"Mathematics",2,2,0,6,10,4,44200,7,1,"Mid",2,"No","Medio"
"S03998",22,"Female",3.2,1116,884,3.47,"Mathematics",3,7,4,4,3,4,61300,4,5,"Entry",5,"Yes","Alto"
"S04004",29,"Female",3.25,925,971,3.97,"Medicine",0,0,4,7,1,0,59200,9,4,"Entry",7,"No","Medio"
"S04011",29,"Other",3.23,1482,124,3.86,"Mathematics",2,9,4,3,1,0,70700,7,3,"Entry",4,"No","Alto"
"S04014",19,"Male",2.63,1449,941,2.13,"Mathematics",2,6,0,9,9,1,58300,4,5,"Entry",2,"No","Medio"
"S04017",19,"Male",2.84,1100,290,3.39,"Mathematics",2,4,2,6,6,5,56700,2,1,"Entry",2,"No","Medio"
"S04019",26,"Male",2.02,1151,13,2.73,"Medicine",1,0,1,2,3,1,52300,9,5,"Entry",6,"No","Medio"
"S04030",25,"Female",2.39,1192,176,2.95,"Medicine",1,2,1,9,10,2,52600,4,2,"Mid",5,"No","Medio"
"S04031",25,"Male",3.23,1259,29,3.71,"Medicine",1,8,5,3,4,1,58900,9,4,"Entry",10,"No","Medio"
"S04033",21,"Female",3.76,1113,535,2.18,"Mathematics",1,6,5,9,2,1,36700,7,5,"Entry",8,"No","Medio"
"S04044",23,"Female",3.32,1069,241,2.22,"Medicine",3,6,3,8,7,0,71000,6,2,"Entry",2,"No","Alto"
"S04046",21,"Male",3.62,1300,898,2.47,"Medicine",0,8,1,1,1,4,38600,1,3,"Executive",8,"No","Medio"
"S04048",29,"Male",3.58,1451,685,2.01,"Mathematics",3,7,2,4,4,0,49700,1,4,"Entry",3,"No","Medio"
"S04049",28,"Female",2.13,1579,561,3.28,"Mathematics",3,2,1,8,4,4,28800,6,3,"Entry",10,"No","Bajo"
"S04052",18,"Male",3.71,1356,618,2.73,"Medicine",1,6,1,5,3,0,55900,8,5,"Executive",4,"No","Medio"
"S04053",23,"Female",2.51,1434,988,3.92,"Medicine",1,6,2,10,4,0,25000,2,1,"Senior",10,"No","Bajo"
"S04056",22,"Female",2.42,1143,708,3.15,"Medicine",1,3,4,5,8,1,43200,7,3,"Mid",1,"No","Medio"
"S04065",18,"Female",3.22,1078,512,3.31,"Medicine",0,3,5,1,8,4,58300,9,1,"Entry",9,"No","Medio"
"S04067",27,"Female",3.66,1576,970,2.46,"Medicine",4,5,2,10,2,2,68100,8,2,"Entry",10,"No","Alto"
"S04068",20,"Female",2.71,1373,900,2.81,"Mathematics",2,9,1,2,6,1,40200,6,2,"Mid",8,"No","Medio"
"S04078",26,"Male",3.43,1349,29,3.36,"Medicine",0,4,1,8,6,4,54400,6,3,"Senior",6,"Yes","Medio"
"S04080",27,"Male",3.8,1102,658,2.53,"Medicine",4,0,5,5,3,0,83200,5,4,"Senior",3,"No","Alto"
"S04083",23,"Other",3,1264,880,2.91,"Mathematics",0,9,2,10,9,1,42700,5,1,"Entry",6,"No","Medio"
"S04084",18,"Female",2.98,1003,117,3.88,"Medicine",3,9,4,10,7,0,49500,2,3,"Executive",5,"No","Medio"
"S04086",24,"Male",2.41,1327,289,2.51,"Mathematics",1,9,2,1,9,1,52800,7,1,"Mid",6,"No","Medio"
"S04088",18,"Other",2.9,1480,236,3.29,"Medicine",4,8,5,7,8,1,25000,3,5,"Senior",9,"No","Bajo"
"S04089",25,"Male",3.92,1579,42,3.04,"Mathematics",3,7,1,3,8,5,30700,4,5,"Mid",8,"No","Medio"
"S04090",29,"Male",2.52,1460,160,2.19,"Mathematics",3,6,1,7,4,2,36300,6,5,"Senior",8,"No","Medio"
"S04095",22,"Male",3.65,1100,276,2.18,"Medicine",4,6,4,6,1,1,40700,2,4,"Entry",7,"No","Medio"
"S04097",28,"Male",3.2,1403,963,3.86,"Mathematics",2,6,5,9,8,2,32700,2,3,"Entry",3,"Yes","Medio"
"S04108",24,"Other",2.43,1125,95,2.41,"Medicine",2,5,2,8,9,2,26600,9,3,"Mid",10,"No","Bajo"
"S04109",21,"Male",3.94,1386,424,2.7,"Mathematics",4,6,4,3,8,1,45000,7,2,"Senior",2,"No","Medio"
"S04118",26,"Male",3.15,1280,993,3.43,"Mathematics",1,6,3,5,9,3,32300,2,2,"Senior",6,"No","Medio"
"S04120",25,"Female",2.73,1306,42,2.04,"Mathematics",4,9,5,3,2,0,64000,6,1,"Entry",4,"Yes","Alto"
"S04123",26,"Male",2.3,1000,403,2.22,"Mathematics",3,2,1,9,6,1,57600,6,1,"Entry",7,"No","Medio"
"S04124",25,"Male",2.93,1468,755,2.92,"Mathematics",0,0,4,5,10,3,25000,6,4,"Entry",1,"No","Bajo"
"S04127",28,"Male",2.92,1475,300,2.92,"Medicine",1,5,0,8,4,4,76500,6,2,"Entry",5,"No","Alto"
"S04132",19,"Male",2.1,993,430,2.73,"Mathematics",0,1,5,8,5,0,36000,3,2,"Mid",2,"No","Medio"
"S04134",29,"Male",3.12,925,685,2.7,"Mathematics",4,1,3,6,2,1,62900,5,4,"Entry",8,"No","Alto"
"S04135",29,"Male",2.5,1334,789,3.36,"Mathematics",1,0,5,4,3,1,45200,2,4,"Entry",2,"Yes","Medio"
"S04139",21,"Male",2.36,1309,30,3.26,"Medicine",1,2,1,5,3,0,46900,6,4,"Entry",9,"No","Medio"
"S04141",25,"Female",3.67,1278,517,2.3,"Mathematics",2,0,1,5,9,5,36500,4,2,"Mid",8,"Yes","Medio"
"S04142",26,"Male",3.23,999,575,2.92,"Medicine",2,6,3,2,9,4,51400,10,2,"Executive",9,"No","Medio"
"S04143",24,"Male",3.83,1223,221,3.09,"Medicine",3,9,2,7,3,3,40600,4,5,"Senior",2,"Yes","Medio"
"S04147",19,"Female",3.02,1466,494,3.08,"Mathematics",2,3,5,8,5,4,53500,3,1,"Mid",9,"No","Medio"
"S04148",28,"Male",4,1009,754,2.48,"Medicine",0,4,1,10,9,0,26300,8,2,"Entry",2,"No","Bajo"
"S04149",29,"Female",3.39,1048,253,2.38,"Mathematics",3,7,0,2,9,4,52800,5,5,"Mid",9,"No","Medio"
"S04158",26,"Male",2.94,1324,412,2.95,"Mathematics",3,0,0,4,8,2,54700,5,4,"Executive",9,"Yes","Medio"
"S04159",27,"Male",2.85,1346,492,2.57,"Medicine",2,0,2,3,8,3,25800,1,1,"Mid",2,"No","Bajo"
"S04162",28,"Male",3.52,1555,783,2.92,"Mathematics",2,5,5,4,8,2,75600,7,2,"Entry",6,"Yes","Alto"
"S04163",20,"Female",3.98,1464,949,3.18,"Medicine",2,4,1,7,2,0,30400,1,4,"Entry",10,"No","Medio"
"S04170",28,"Male",3.21,1473,290,2.8,"Mathematics",1,8,3,3,10,4,40400,2,2,"Mid",4,"No","Medio"
"S04171",28,"Female",3.41,1109,380,2.06,"Medicine",3,9,0,6,2,1,56100,5,4,"Entry",7,"No","Medio"
"S04172",18,"Male",3.36,1269,902,3.51,"Medicine",3,2,3,7,5,0,50800,7,1,"Entry",3,"No","Medio"
"S04174",21,"Female",2.66,1527,355,3.24,"Medicine",0,8,2,7,5,2,52900,2,4,"Entry",5,"No","Medio"
"S04175",23,"Male",3.36,1357,743,3.71,"Medicine",3,4,5,9,7,1,46700,5,2,"Entry",8,"No","Medio"
"S04176",25,"Female",2.7,1476,935,3.03,"Mathematics",0,3,3,2,1,3,83100,6,1,"Mid",9,"No","Alto"
"S04181",19,"Male",3.66,1563,703,3.56,"Medicine",0,4,3,10,3,1,36000,7,4,"Mid",6,"No","Medio"
"S04185",22,"Male",3.48,1325,59,2.85,"Medicine",0,2,5,7,4,4,30100,3,2,"Entry",3,"No","Medio"
"S04194",23,"Female",2.27,1588,79,2.45,"Mathematics",0,1,5,2,4,3,42800,3,3,"Senior",9,"No","Medio"
"S04195",28,"Female",2.15,945,558,2.55,"Mathematics",4,2,1,10,6,3,58000,7,5,"Senior",10,"No","Medio"
"S04200",23,"Female",3.68,1125,986,2.74,"Medicine",2,8,5,5,2,5,48000,5,1,"Mid",3,"No","Medio"
"S04201",23,"Female",3.61,979,462,2.4,"Medicine",1,2,0,8,8,3,34500,7,2,"Entry",6,"No","Medio"
"S04202",23,"Female",2.03,1209,626,3.09,"Medicine",0,7,0,2,7,0,36700,10,4,"Senior",6,"Yes","Medio"
"S04203",19,"Male",2.37,934,126,3.95,"Mathematics",2,5,4,4,6,4,25000,9,4,"Entry",3,"Yes","Bajo"
"S04209",28,"Female",2.4,1124,102,2.41,"Medicine",0,1,3,7,6,4,50200,8,3,"Senior",2,"No","Medio"
"S04212",18,"Other",3.98,1565,452,3.88,"Mathematics",4,5,0,7,6,3,51900,10,4,"Mid",7,"No","Medio"
"S04215",28,"Female",3.59,1124,385,3.93,"Medicine",2,9,4,9,10,2,48700,7,3,"Entry",1,"No","Medio"
"S04218",23,"Male",3.97,965,707,2.17,"Medicine",0,1,4,5,10,4,61200,8,3,"Entry",4,"Yes","Alto"
"S04222",29,"Female",3.68,1564,234,2.98,"Mathematics",2,2,0,9,1,2,54500,7,4,"Entry",3,"Yes","Medio"
"S04226",26,"Female",3.18,1389,948,3.57,"Mathematics",0,3,2,3,1,5,65900,2,4,"Entry",9,"No","Alto"
"S04227",29,"Female",2.03,1079,620,2.45,"Medicine",1,1,5,8,3,2,56100,2,5,"Entry",1,"No","Medio"
"S04232",20,"Male",3.31,1101,303,2.51,"Mathematics",3,2,1,7,1,2,83000,9,5,"Entry",9,"No","Alto"
"S04233",24,"Male",2.11,1374,892,3.78,"Medicine",4,8,4,6,5,3,52200,2,4,"Entry",7,"No","Medio"
"S04236",23,"Female",3.16,941,788,2.8,"Medicine",3,3,2,4,10,3,44300,3,5,"Senior",6,"No","Medio"
"S04238",27,"Male",3.44,1592,950,2.73,"Mathematics",1,1,5,7,1,4,61200,9,4,"Entry",8,"No","Alto"
"S04240",21,"Male",2.18,1432,624,3.79,"Medicine",1,1,5,4,4,1,25000,2,1,"Mid",10,"No","Bajo"
"S04253",27,"Female",2.58,959,28,2.45,"Mathematics",4,9,3,6,9,5,27600,4,5,"Entry",9,"No","Bajo"
"S04258",24,"Female",3.27,976,872,3.86,"Medicine",1,7,0,4,3,5,68700,3,5,"Mid",10,"No","Alto"
"S04267",26,"Female",3.45,1424,298,2.09,"Medicine",0,3,4,8,3,5,52000,4,4,"Mid",1,"No","Medio"
"S04268",22,"Male",2.12,1597,31,2.62,"Mathematics",4,5,0,9,4,5,55100,5,1,"Senior",1,"Yes","Medio"
"S04271",22,"Male",3.93,1508,824,2.53,"Mathematics",2,7,4,6,10,5,39700,8,4,"Mid",3,"Yes","Medio"
"S04275",28,"Male",3.19,1447,128,3.37,"Mathematics",4,0,3,6,2,4,43900,8,1,"Senior",8,"No","Medio"
"S04281",19,"Female",3.6,1049,690,2.66,"Mathematics",2,3,5,8,6,1,56600,9,2,"Entry",8,"Yes","Medio"
"S04282",24,"Male",3.83,930,306,3.22,"Medicine",0,4,2,8,10,2,65300,3,2,"Executive",8,"No","Alto"
"S04287",28,"Male",2.42,956,68,2.69,"Medicine",0,7,0,10,8,3,51200,2,3,"Mid",5,"Yes","Medio"
"S04299",20,"Other",3.1,985,485,3.07,"Mathematics",4,6,4,6,10,5,34000,9,4,"Entry",10,"No","Medio"
"S04303",18,"Female",2.94,1495,19,3.44,"Medicine",3,6,5,1,7,0,38200,6,4,"Entry",3,"No","Medio"
"S04308",20,"Female",3.79,1019,58,3.54,"Medicine",3,2,5,4,5,5,52000,10,4,"Entry",7,"No","Medio"
"S04309",20,"Male",3.73,1055,281,3.25,"Mathematics",1,3,0,3,10,3,67600,10,1,"Mid",8,"Yes","Alto"
"S04315",19,"Male",3.82,1430,812,3.45,"Mathematics",0,4,3,1,10,0,60800,2,5,"Entry",10,"No","Alto"
"S04316",21,"Male",3.3,1379,59,3.16,"Mathematics",3,0,2,10,4,2,55100,1,1,"Entry",1,"No","Medio"
"S04320",19,"Male",3.26,1029,412,2.78,"Medicine",2,3,5,8,4,1,54400,10,3,"Entry",10,"No","Medio"
"S04323",19,"Male",3.88,999,417,3.51,"Mathematics",1,0,1,4,1,5,47100,1,1,"Mid",3,"No","Medio"
"S04325",27,"Female",2.62,1198,874,3.89,"Mathematics",1,9,1,9,8,2,52100,3,4,"Executive",9,"No","Medio"
"S04327",21,"Female",2.72,1253,957,2.6,"Medicine",1,4,5,7,1,5,27200,9,2,"Mid",2,"Yes","Bajo"
"S04330",27,"Female",3.48,1229,655,2.76,"Medicine",0,7,2,4,5,2,25000,10,3,"Mid",5,"Yes","Bajo"
"S04341",25,"Male",2.81,1361,818,2.13,"Medicine",4,7,1,1,3,1,48100,7,4,"Entry",8,"No","Medio"
"S04343",21,"Male",3.53,1294,240,2.09,"Mathematics",3,3,5,10,7,3,49600,8,3,"Entry",6,"Yes","Medio"
"S04344",22,"Male",3.98,1170,59,2.59,"Medicine",0,2,2,9,9,2,46900,8,3,"Mid",10,"No","Medio"
"S04354",29,"Female",2.91,1289,523,2.64,"Medicine",3,6,3,4,6,4,62100,10,3,"Mid",3,"No","Alto"
"S04361",22,"Male",2.53,1086,563,2.28,"Mathematics",4,0,5,8,2,2,27600,8,5,"Entry",10,"Yes","Bajo"
"S04362",21,"Female",3.21,1289,57,2.94,"Medicine",2,2,0,3,6,5,34800,2,3,"Senior",3,"No","Medio"
"S04369",26,"Female",2.64,947,466,2.43,"Mathematics",0,5,5,2,4,4,50900,5,1,"Entry",1,"No","Medio"
"S04372",29,"Female",2.19,1511,804,3.29,"Mathematics",1,7,5,1,4,2,46300,3,2,"Mid",7,"No","Medio"
"S04376",27,"Female",3.51,1240,647,2.27,"Medicine",3,3,2,10,2,0,47900,6,1,"Entry",5,"No","Medio"
"S04377",20,"Female",2.59,1227,652,2.85,"Medicine",2,6,4,8,6,4,30600,6,2,"Executive",9,"No","Medio"
